PWGTP,SEX,RAC1P,AGEP,PUMA,ST,
50,2,2,18,902,31,
46,2,1,88,903,31,
50,2,1,52,904,31,
75,1,1,51,903,31,
71,2,1,35,901,31,
118,2,1,60,901,31,
207,1,1,34,902,31,
307,2,1,24,903,31,
141,2,1,47,902,31,
145,1,1,47,902,31,
100,1,2,37,903,31,
157,1,2,55,904,31,
141,2,2,25,904,31,
39,2,1,19,903,31,
167,2,1,63,902,31,
194,1,1,57,902,31,
361,1,1,33,902,31,
188,1,1,44,901,31,
235,1,1,29,904,31,
236,2,1,23,904,31,
263,1,1,23,904,31,
265,1,1,53,904,31,
154,1,1,63,901,31,
97,1,8,24,904,31,
94,1,1,64,901,31,
107,2,1,63,901,31,
138,1,1,25,901,31,
34,2,6,21,901,31,
70,1,6,60,901,31,
126,2,6,59,901,31,
139,1,6,19,901,31,
158,1,1,28,902,31,
188,2,1,27,902,31,
90,1,8,49,904,31,
47,2,2,19,903,31,
126,1,1,62,903,31,
135,1,1,61,903,31,
98,2,8,63,903,31,
95,1,1,58,901,31,
105,2,1,48,901,31,
103,2,1,87,901,31,
88,2,1,46,901,31,
101,1,1,43,901,31,
98,1,1,58,901,31,
99,2,6,57,901,31,
138,1,1,20,901,31,
96,2,1,33,901,31,
128,1,1,33,901,31,
187,1,1,47,903,31,
191,2,1,45,903,31,
95,2,1,22,903,31,
138,2,1,22,903,31,
58,2,1,20,903,31,
105,1,2,42,901,31,
124,2,9,36,901,31,
373,1,1,68,901,31,
152,2,1,25,901,31,
85,1,1,89,901,31,
91,1,1,45,902,31,
118,2,1,42,902,31,
58,2,6,46,903,31,
77,2,1,79,904,31,
107,2,1,67,904,31,
80,1,1,61,903,31,
62,2,1,61,903,31,
30,1,1,74,902,31,
95,2,1,65,901,31,
62,1,1,62,902,31,
54,2,1,58,902,31,
71,1,1,23,902,31,
87,1,1,18,902,31,
153,1,6,38,902,31,
31,2,1,84,901,31,
92,1,2,64,903,31,
102,2,2,65,903,31,
103,1,1,65,901,31,
94,2,1,66,901,31,
101,1,1,67,902,31,
80,2,1,67,902,31,
76,2,1,37,902,31,
66,2,1,59,903,31,
107,1,1,38,901,31,
101,2,1,38,901,31,
158,1,2,54,903,31,
329,2,1,56,902,31,
79,2,1,29,904,31,
58,2,1,63,901,31,
99,2,1,23,901,31,
76,2,1,75,903,31,
121,2,2,25,903,31,
174,1,6,36,903,31,
90,1,1,68,901,31,
82,2,1,69,901,31,
17,2,1,83,904,31,
248,1,1,35,904,31,
76,2,1,54,901,31,
58,1,1,63,901,31,
36,2,1,79,902,31,
208,1,1,21,904,31,
247,2,1,21,904,31,
265,1,1,21,904,31,
195,1,1,35,901,31,
185,2,1,37,901,31,
143,2,8,24,902,31,
138,2,6,55,903,31,
76,1,6,56,903,31,
136,1,1,52,901,31,
95,2,1,48,901,31,
93,1,1,19,901,31,
109,1,1,73,902,31,
62,1,1,49,901,31,
70,2,1,38,901,31,
134,2,1,66,902,31,
334,1,2,24,903,31,
127,2,1,35,901,31,
151,2,1,58,901,31,
144,1,1,60,901,31,
151,2,1,74,902,31,
139,2,1,33,902,31,
128,1,1,33,902,31,
67,1,1,68,902,31,
12,1,1,25,904,31,
8,1,1,41,901,31,
69,1,1,73,902,31,
56,2,1,70,902,31,
101,2,1,57,901,31,
97,1,1,57,901,31,
75,1,1,72,903,31,
43,2,1,80,903,31,
120,1,1,38,902,31,
194,1,6,40,903,31,
240,2,6,42,903,31,
115,2,6,20,903,31,
122,2,1,46,904,31,
165,1,1,34,904,31,
98,2,2,72,903,31,
111,1,2,23,903,31,
124,2,1,53,901,31,
98,1,1,59,901,31,
84,2,1,47,902,31,
88,1,1,46,902,31,
136,1,1,52,902,31,
232,2,1,41,903,31,
238,1,1,39,903,31,
105,1,1,21,904,31,
104,1,1,46,901,31,
94,1,1,52,901,31,
42,2,9,45,901,31,
90,1,1,27,901,31,
111,1,1,32,904,31,
81,1,1,58,901,31,
91,2,1,56,901,31,
116,1,1,21,901,31,
112,1,1,60,902,31,
99,2,1,55,902,31,
53,2,1,18,904,31,
75,1,1,84,901,31,
64,2,1,83,901,31,
120,1,1,37,902,31,
150,2,1,32,902,31,
133,2,1,20,901,31,
56,2,1,21,904,31,
91,1,1,29,902,31,
176,1,1,36,902,31,
145,1,1,28,902,31,
129,2,1,53,904,31,
138,1,1,50,904,31,
118,2,1,42,902,31,
111,1,1,43,902,31,
107,1,1,27,904,31,
75,1,1,30,904,31,
167,2,1,41,903,31,
134,1,1,43,903,31,
102,2,1,19,903,31,
229,2,1,26,903,31,
306,2,1,23,903,31,
95,2,1,80,902,31,
94,1,1,64,901,31,
105,2,1,58,901,31,
88,2,1,82,901,31,
109,2,1,68,904,31,
92,1,1,45,901,31,
95,2,1,45,901,31,
215,2,1,37,902,31,
145,1,1,21,904,31,
573,1,1,34,901,31,
295,2,1,30,901,31,
57,1,1,72,904,31,
50,2,1,61,904,31,
82,2,1,71,902,31,
84,1,2,58,903,31,
69,2,2,47,903,31,
101,1,2,23,903,31,
98,1,2,22,903,31,
135,2,2,34,903,31,
153,2,2,45,903,31,
238,1,2,23,903,31,
223,1,2,19,903,31,
73,2,2,37,903,31,
70,1,1,69,902,31,
303,2,1,46,901,31,
311,1,1,46,901,31,
87,1,1,89,904,31,
83,1,1,59,901,31,
92,2,1,59,901,31,
97,2,1,59,903,31,
141,2,1,62,903,31,
91,1,1,49,902,31,
91,2,1,49,902,31,
122,2,1,40,902,31,
84,1,1,44,904,31,
111,2,2,41,904,31,
110,2,1,55,904,31,
93,2,1,71,901,31,
119,1,1,77,901,31,
127,1,1,53,901,31,
108,2,1,51,901,31,
102,1,1,42,902,31,
82,2,1,45,902,31,
143,1,1,19,902,31,
93,2,1,69,901,31,
176,2,1,48,901,31,
324,1,1,49,901,31,
336,2,1,45,901,31,
444,1,1,25,901,31,
89,2,1,69,902,31,
89,1,1,19,904,31,
102,2,1,74,904,31,
69,1,1,88,904,31,
68,1,1,75,901,31,
59,2,1,64,904,31,
76,2,1,54,904,31,
101,2,1,44,901,31,
96,1,1,45,901,31,
242,1,2,36,902,31,
202,2,9,34,902,31,
152,1,1,22,904,31,
174,1,1,24,904,31,
176,1,1,21,904,31,
118,2,1,42,902,31,
114,1,1,43,902,31,
97,2,1,80,902,31,
95,2,1,82,901,31,
92,1,1,89,902,31,
96,1,2,39,903,31,
99,2,2,36,903,31,
96,1,1,56,901,31,
128,2,1,53,901,31,
172,2,1,20,901,31,
113,1,1,57,901,31,
150,2,1,53,901,31,
95,1,1,69,903,31,
132,2,1,65,903,31,
90,1,2,57,903,31,
113,1,1,64,902,31,
102,2,1,64,902,31,
180,2,1,36,902,31,
176,1,1,36,902,31,
85,2,1,42,901,31,
81,1,9,45,901,31,
78,2,1,54,901,31,
62,1,1,60,901,31,
85,1,1,23,901,31,
91,1,1,66,901,31,
94,2,1,64,901,31,
189,1,1,55,903,31,
209,1,1,79,901,31,
179,2,1,79,901,31,
97,2,1,65,901,31,
48,2,2,75,903,31,
115,1,2,51,903,31,
43,2,3,46,902,31,
36,1,3,24,902,31,
80,1,1,80,902,31,
82,2,1,74,902,31,
97,2,1,46,901,31,
139,1,1,45,901,31,
73,2,1,23,902,31,
80,1,1,22,902,31,
108,1,1,36,902,31,
144,2,1,64,902,31,
187,1,1,33,902,31,
27,1,1,55,901,31,
36,2,1,53,901,31,
42,2,1,33,901,31,
150,1,8,39,904,31,
95,2,8,37,904,31,
101,1,1,70,902,31,
80,2,1,70,902,31,
89,2,1,64,902,31,
93,1,1,72,902,31,
72,2,1,30,904,31,
49,1,1,30,904,31,
112,1,1,81,901,31,
94,2,1,77,901,31,
277,1,1,48,904,31,
101,1,1,29,901,31,
103,2,1,29,901,31,
84,1,1,79,902,31,
99,2,1,78,902,31,
156,2,1,48,902,31,
28,2,1,62,902,31,
180,2,1,60,901,31,
61,1,1,57,902,31,
54,2,1,56,902,31,
133,1,1,33,901,31,
107,2,1,55,904,31,
81,1,6,54,904,31,
119,2,1,52,902,31,
130,1,1,50,902,31,
132,2,1,52,902,31,
126,1,1,58,902,31,
145,2,1,18,902,31,
151,2,1,47,902,31,
263,2,7,20,902,31,
58,1,1,50,903,31,
100,1,1,49,901,31,
103,2,1,46,901,31,
99,1,1,18,901,31,
275,2,1,20,904,31,
320,2,1,20,904,31,
347,2,1,19,904,31,
348,2,1,18,904,31,
139,1,1,46,904,31,
145,2,1,66,904,31,
165,2,1,49,902,31,
61,1,9,22,902,31,
61,1,9,18,902,31,
114,2,1,55,901,31,
143,1,2,50,901,31,
112,1,9,27,901,31,
156,2,9,21,901,31,
77,2,9,19,901,31,
62,1,1,65,901,31,
65,2,1,63,901,31,
80,1,9,41,902,31,
203,2,1,40,902,31,
125,2,1,73,903,31,
142,1,1,50,903,31,
90,1,1,80,903,31,
73,1,9,58,903,31,
96,2,1,57,903,31,
105,2,2,72,903,31,
100,1,1,66,904,31,
97,2,1,68,904,31,
69,1,1,49,901,31,
90,1,1,20,901,31,
96,1,1,20,903,31,
193,2,1,43,901,31,
213,1,1,43,901,31,
136,2,1,31,904,31,
96,1,1,32,904,31,
115,1,1,55,904,31,
179,1,1,50,904,31,
238,1,1,40,904,31,
75,1,1,55,904,31,
108,2,1,51,902,31,
118,1,1,54,902,31,
52,1,1,53,904,31,
53,2,2,75,903,31,
202,1,2,47,903,31,
58,2,1,63,902,31,
76,1,1,94,902,31,
122,1,1,41,902,31,
213,2,2,38,903,31,
302,1,2,21,903,31,
149,2,2,18,903,31,
230,1,1,51,904,31,
108,1,1,69,901,31,
101,2,1,69,901,31,
122,1,1,67,902,31,
173,1,1,25,902,31,
160,1,1,68,901,31,
148,2,1,69,901,31,
94,2,1,46,902,31,
145,1,1,29,901,31,
154,2,1,30,901,31,
82,2,6,20,903,31,
103,1,1,70,901,31,
96,2,1,67,901,31,
41,1,1,86,903,31,
49,2,1,82,903,31,
153,2,1,23,904,31,
55,1,1,21,903,31,
106,1,1,43,902,31,
86,2,1,45,902,31,
26,1,1,51,902,31,
101,1,1,78,901,31,
13,2,1,44,902,31,
60,2,1,20,903,31,
43,1,8,64,904,31,
50,2,8,58,904,31,
78,1,8,29,904,31,
64,1,8,22,904,31,
64,1,8,21,904,31,
91,2,8,28,904,31,
80,2,8,23,904,31,
115,1,1,51,902,31,
111,2,1,50,902,31,
111,2,1,39,902,31,
113,1,1,56,902,31,
98,2,1,57,902,31,
153,1,1,29,902,31,
143,2,1,75,903,31,
95,1,1,60,901,31,
107,2,1,63,901,31,
171,2,1,22,901,31,
85,2,1,73,902,31,
81,2,5,77,904,31,
104,1,1,47,901,31,
118,1,1,80,901,31,
99,2,1,75,901,31,
55,2,1,71,901,31,
74,1,1,80,901,31,
38,1,1,19,903,31,
115,1,2,75,901,31,
169,2,2,34,901,31,
159,1,2,36,901,31,
68,2,1,87,904,31,
103,2,1,60,904,31,
142,1,1,54,904,31,
164,2,1,40,901,31,
181,1,1,36,901,31,
97,2,1,27,901,31,
97,1,1,29,901,31,
59,2,1,82,902,31,
104,1,1,26,904,31,
100,2,1,56,901,31,
133,1,1,64,904,31,
148,2,1,57,904,31,
99,2,1,57,902,31,
117,1,1,58,902,31,
159,2,1,27,902,31,
110,1,1,33,903,31,
63,2,1,30,903,31,
44,1,1,51,904,31,
72,2,1,50,904,31,
60,1,1,20,904,31,
83,1,2,21,903,31,
257,2,2,21,903,31,
110,2,1,63,901,31,
89,1,1,28,902,31,
90,2,1,28,902,31,
160,1,1,58,903,31,
104,2,1,47,903,31,
110,1,1,28,904,31,
107,2,2,75,903,31,
239,2,2,21,903,31,
37,1,1,85,903,31,
70,1,1,27,901,31,
70,2,1,26,901,31,
64,2,1,62,903,31,
88,1,1,56,901,31,
97,2,1,56,901,31,
10,2,1,18,904,31,
431,1,1,79,904,31,
100,1,1,47,902,31,
66,1,1,71,902,31,
53,2,1,72,902,31,
100,1,1,39,902,31,
105,2,1,36,902,31,
73,1,1,55,902,31,
60,2,1,81,901,31,
178,1,1,26,902,31,
182,2,1,28,902,31,
108,1,1,47,901,31,
116,2,1,41,901,31,
533,2,1,65,902,31,
108,2,1,57,901,31,
87,2,1,47,901,31,
175,1,2,47,901,31,
120,1,2,20,901,31,
117,1,1,76,902,31,
69,2,1,53,902,31,
71,1,1,58,902,31,
96,1,1,28,902,31,
93,1,1,27,902,31,
101,2,1,24,903,31,
100,2,1,83,902,31,
94,1,1,62,901,31,
103,1,1,72,901,31,
94,2,1,72,901,31,
94,1,1,39,901,31,
93,2,1,42,901,31,
96,1,1,28,901,31,
99,2,1,30,901,31,
138,1,1,72,904,31,
97,2,1,94,902,31,
87,2,1,35,904,31,
112,1,2,49,903,31,
67,2,2,50,903,31,
104,2,1,49,904,31,
109,1,1,40,904,31,
136,2,1,30,902,31,
128,1,1,31,902,31,
185,1,1,28,904,31,
216,2,1,28,904,31,
264,2,1,24,904,31,
111,1,1,43,901,31,
153,1,1,35,901,31,
127,2,1,66,901,31,
20,2,1,66,902,31,
44,1,1,37,902,31,
101,1,1,73,902,31,
82,2,1,65,902,31,
46,2,1,22,904,31,
81,2,1,66,902,31,
113,1,1,64,902,31,
99,2,1,28,901,31,
100,1,1,26,901,31,
104,2,1,57,902,31,
327,2,2,38,903,31,
432,1,2,19,903,31,
113,2,1,62,904,31,
184,1,1,41,902,31,
195,2,1,38,902,31,
556,1,1,28,903,31,
347,2,1,28,903,31,
122,1,6,48,902,31,
142,2,6,48,902,31,
117,1,1,74,901,31,
96,1,1,70,902,31,
76,2,1,68,902,31,
103,2,1,39,901,31,
100,1,1,46,901,31,
27,1,1,26,902,31,
125,1,1,89,903,31,
193,1,1,55,904,31,
244,1,1,31,904,31,
216,1,1,32,904,31,
301,1,1,26,904,31,
455,2,2,34,901,31,
148,2,1,25,902,31,
148,1,1,25,902,31,
54,1,1,27,901,31,
58,2,1,28,901,31,
36,2,1,84,902,31,
108,2,1,54,902,31,
104,1,1,58,902,31,
91,2,1,20,904,31,
67,2,1,40,903,31,
222,1,6,32,901,31,
146,2,6,27,901,31,
107,2,2,61,901,31,
125,1,2,61,901,31,
178,1,2,31,901,31,
114,2,2,27,903,31,
229,2,2,55,903,31,
140,2,1,30,901,31,
190,1,1,33,901,31,
114,2,1,51,904,31,
77,1,1,57,904,31,
522,1,1,82,902,31,
82,1,1,26,901,31,
297,2,1,49,902,31,
419,1,1,52,902,31,
141,2,2,27,901,31,
57,2,1,65,901,31,
316,2,1,62,901,31,
430,2,1,34,901,31,
88,2,2,69,903,31,
90,2,1,18,904,31,
33,1,1,19,904,31,
65,2,1,21,903,31,
110,1,1,29,902,31,
168,1,1,29,902,31,
43,2,1,24,904,31,
144,1,1,22,901,31,
191,2,1,22,901,31,
108,2,1,72,904,31,
114,2,1,27,901,31,
118,1,1,29,901,31,
99,1,1,26,904,31,
161,1,1,45,901,31,
111,1,1,55,903,31,
54,2,1,46,904,31,
42,1,1,49,904,31,
43,1,1,73,904,31,
37,2,1,69,904,31,
156,2,1,48,902,31,
246,1,1,28,902,31,
249,1,1,25,902,31,
242,1,1,49,902,31,
40,2,2,80,903,31,
89,2,1,62,904,31,
77,1,1,63,904,31,
37,2,9,19,903,31,
103,1,1,29,901,31,
130,2,1,23,901,31,
166,1,1,35,901,31,
116,2,1,18,901,31,
112,1,1,61,902,31,
99,2,1,61,902,31,
48,2,1,78,903,31,
41,1,1,90,903,31,
62,2,1,56,904,31,
96,2,1,27,901,31,
11,1,1,19,904,31,
135,1,1,31,901,31,
101,2,1,60,901,31,
97,1,1,60,901,31,
392,1,1,56,901,31,
580,2,1,33,901,31,
30,1,1,83,902,31,
95,1,1,48,903,31,
96,2,1,46,903,31,
98,1,2,36,904,31,
358,2,1,30,901,31,
405,1,2,51,903,31,
61,1,1,60,901,31,
65,2,1,57,901,31,
82,1,1,24,901,31,
77,2,1,81,904,31,
142,1,1,46,904,31,
76,1,9,40,903,31,
124,2,1,40,902,31,
245,1,6,41,903,31,
332,2,6,34,903,31,
84,1,2,41,904,31,
91,2,1,59,901,31,
86,1,1,61,901,31,
118,1,1,22,901,31,
118,1,1,20,901,31,
118,1,1,20,901,31,
118,1,1,20,901,31,
77,2,1,31,904,31,
95,1,1,30,904,31,
65,2,1,46,903,31,
76,1,1,51,903,31,
420,1,1,34,902,31,
377,1,1,37,902,31,
293,2,2,65,903,31,
259,1,2,70,903,31,
28,1,1,20,904,31,
111,1,1,38,901,31,
100,2,8,28,901,31,
89,1,1,69,902,31,
112,2,6,40,902,31,
50,2,8,32,902,31,
70,1,1,41,902,31,
284,2,1,64,903,31,
56,2,6,24,904,31,
68,2,1,42,902,31,
54,1,1,49,902,31,
201,2,1,43,902,31,
56,1,1,64,901,31,
65,2,1,63,901,31,
120,2,1,40,904,31,
93,1,1,32,904,31,
59,2,1,25,904,31,
63,2,1,21,904,31,
59,2,1,25,904,31,
68,1,1,42,902,31,
72,2,1,40,902,31,
119,2,1,50,902,31,
130,1,1,51,902,31,
132,1,1,21,902,31,
72,2,1,68,902,31,
113,1,1,87,903,31,
137,2,1,87,903,31,
108,2,1,29,904,31,
103,1,1,30,904,31,
86,2,1,29,901,31,
76,2,6,29,901,31,
123,1,1,59,902,31,
108,2,1,60,902,31,
82,1,1,90,904,31,
83,2,1,89,904,31,
179,2,1,56,901,31,
6,1,1,89,901,31,
63,2,1,59,902,31,
72,1,1,53,904,31,
53,2,1,58,904,31,
77,2,1,23,904,31,
153,2,1,30,904,31,
105,1,1,33,904,31,
56,1,1,29,904,31,
67,2,1,28,904,31,
52,2,2,22,904,31,
283,1,8,59,901,31,
338,2,8,59,901,31,
108,1,1,87,903,31,
131,2,1,88,903,31,
16,1,2,37,904,31,
65,2,1,40,902,31,
60,1,1,38,902,31,
86,1,1,19,902,31,
126,1,1,34,902,31,
119,2,1,38,902,31,
89,1,1,30,904,31,
130,2,1,30,904,31,
119,1,1,18,904,31,
231,2,1,50,904,31,
136,2,1,36,903,31,
208,2,1,67,903,31,
72,1,2,52,903,31,
97,2,1,51,903,31,
104,1,1,32,903,31,
119,1,1,77,901,31,
102,2,1,75,901,31,
65,1,1,67,902,31,
90,1,1,30,903,31,
114,2,1,54,902,31,
110,1,1,56,902,31,
124,1,1,23,902,31,
141,1,1,65,904,31,
81,1,1,55,904,31,
119,2,1,53,904,31,
132,1,1,32,904,31,
194,2,1,33,904,31,
28,1,2,37,903,31,
95,1,6,23,902,31,
150,1,6,24,902,31,
117,2,1,53,902,31,
56,1,6,61,903,31,
67,2,1,60,903,31,
68,1,1,37,904,31,
94,2,2,51,901,31,
118,1,2,57,901,31,
362,2,1,36,901,31,
381,2,1,38,902,31,
395,1,1,20,902,31,
111,1,1,42,902,31,
119,2,1,39,902,31,
141,2,1,44,901,31,
157,1,1,44,901,31,
149,2,1,52,903,31,
82,2,1,28,901,31,
83,1,1,29,901,31,
116,1,9,29,904,31,
133,1,1,51,901,31,
117,2,1,52,901,31,
99,1,1,65,902,31,
96,2,1,61,902,31,
36,1,1,20,903,31,
119,1,2,55,903,31,
104,1,1,69,901,31,
98,1,1,66,902,31,
81,2,1,67,902,31,
103,1,1,20,903,31,
104,1,1,36,901,31,
120,2,1,72,901,31,
283,2,1,28,902,31,
391,1,1,30,902,31,
89,1,1,62,901,31,
136,1,1,36,903,31,
139,2,1,33,903,31,
281,2,1,57,904,31,
243,1,1,55,904,31,
250,2,1,63,904,31,
154,1,1,80,904,31,
280,1,1,32,904,31,
279,1,1,32,904,31,
294,2,1,30,904,31,
98,1,1,28,901,31,
64,2,9,28,901,31,
93,2,1,27,904,31,
66,2,1,61,901,31,
60,1,1,59,901,31,
87,1,1,47,902,31,
116,2,1,52,902,31,
191,2,2,40,901,31,
96,2,1,64,903,31,
75,2,1,67,902,31,
33,1,1,45,902,31,
93,2,1,76,901,31,
141,2,1,41,901,31,
327,2,1,45,904,31,
58,1,1,23,903,31,
83,1,1,21,903,31,
66,1,1,76,903,31,
131,2,1,73,903,31,
23,1,1,71,902,31,
18,2,1,71,902,31,
31,1,1,47,902,31,
32,1,1,51,904,31,
102,1,1,58,902,31,
91,2,1,55,902,31,
116,2,1,27,903,31,
120,1,1,30,903,31,
180,1,6,39,901,31,
97,2,6,35,901,31,
376,2,1,28,904,31,
307,1,1,30,904,31,
113,1,1,89,901,31,
94,2,1,87,901,31,
63,2,1,71,901,31,
109,1,1,39,901,31,
104,2,1,40,901,31,
589,1,1,30,901,31,
448,2,1,28,901,31,
67,2,1,41,901,31,
76,1,1,43,901,31,
108,1,1,74,901,31,
